name,dependent_repos_count,dependent_packages_count,amp,github_owner,maintainers_count,namespace,repository_url,homepage
camel-case,2493883,1211,2057.7,blakeembrey,1,,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/tree/master/packages/camel-case#readme
no-case,2491087,435,5713.5,blakeembrey,1,,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/tree/master/packages/no-case#readme
ip-regex,2482074,486,5096.7,sindresorhus,1,,https://github.com/sindresorhus/ip-regex,https://github.com/sindresorhus/ip-regex#readme
buffer-indexof,2477321,201,12264.0,soldair,1,,https://github.com/soldair/node-buffer-indexof,https://github.com/soldair/node-buffer-indexof#readme
bonjour,2475687,390,6331.7,watson,1,,https://github.com/watson/bonjour,https://github.com/watson/bonjour
dns-txt,2469901,199,12349.5,watson,1,,https://github.com/watson/dns-txt,https://github.com/watson/dns-txt
multicast-dns-service-types,2460222,197,12425.4,mafintosh,2,,https://github.com/mafintosh/multicast-dns-service-types,https://github.com/mafintosh/multicast-dns-service-types
strip-indent,2444992,1435,1702.6,sindresorhus,1,,https://github.com/sindresorhus/strip-indent,https://github.com/sindresorhus/strip-indent#readme
ee-first,2438994,1132,2152.7,jonathanong,2,,https://github.com/jonathanong/ee-first,https://github.com/jonathanong/ee-first
webidl-conversions,2433200,1246,1951.2,jsdom,6,,https://github.com/jsdom/webidl-conversions,https://github.com/jsdom/webidl-conversions#readme
tr46,2433040,1180,2060.2,jsdom,6,,https://github.com/jsdom/tr46,https://github.com/jsdom/tr46#readme
param-case,2431340,725,3349.0,blakeembrey,1,,https://github.com/blakeembrey/change-case,https://github.com/blakeembrey/change-case/tree/master/packages/param-case#readme
path-type,2428675,1622,1496.4,sindresorhus,1,,https://github.com/sindresorhus/path-type,https://github.com/sindresorhus/path-type#readme
css-declaration-sorter,2416879,279,8631.7,Siilwyn,1,,https://github.com/Siilwyn/css-declaration-sorter,https://github.com/Siilwyn/css-declaration-sorter#readme
cssnano-preset-default,2415585,334,7210.7,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
ansi-html,2414385,431,5588.9,Tjatse,1,,https://github.com/Tjatse/ansi-html,https://github.com/Tjatse/ansi-html
postcss-normalize-display-values,2401083,238,10046.4,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
postcss-normalize-positions,2401051,240,9962.9,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
postcss-normalize-repeat-style,2400931,237,10087.9,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
postcss-normalize-string,2400871,237,10087.7,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
postcss-normalize-whitespace,2400823,270,8859.1,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
postcss-normalize-timing-functions,2400790,235,10172.8,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
postcss-normalize-unicode,2400618,233,10259.1,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
arrify,2398973,1456,1646.5,sindresorhus,1,,https://github.com/sindresorhus/arrify,https://github.com/sindresorhus/arrify#readme
invert-kv,2398894,323,7404.0,sindresorhus,1,,https://github.com/sindresorhus/invert-kv,https://github.com/sindresorhus/invert-kv#readme
lcid,2398719,333,7181.8,sindresorhus,1,,https://github.com/sindresorhus/lcid,https://github.com/sindresorhus/lcid#readme
os-locale,2397814,708,3382.0,sindresorhus,1,,https://github.com/sindresorhus/os-locale,https://github.com/sindresorhus/os-locale#readme
stylehacks,2395629,228,10461.3,cssnano,7,,https://github.com/cssnano/cssnano,https://github.com/cssnano/cssnano
caller-callsite,2393679,548,4360.1,sindresorhus,1,,https://github.com/sindresorhus/caller-callsite,https://github.com/sindresorhus/caller-callsite#readme
tsutils,2391438,2385,1002.3,ajafff,1,,https://github.com/ajafff/tsutils,https://github.com/ajafff/tsutils#readme
is-absolute-url,2386902,507,4698.6,sindresorhus,1,,https://github.com/sindresorhus/is-absolute-url,https://github.com/sindresorhus/is-absolute-url#readme
relateurl,2386120,261,9107.3,stevenvachon,1,,https://github.com/stevenvachon/relateurl,https://github.com/stevenvachon/relateurl
color-string,2384106,484,4915.7,Qix-,1,,https://github.com/Qix-/color-string,https://github.com/Qix-/color-string#readme
@nodelib/fs.scandir,2383299,22,103621.7,nodelib,1,nodelib,"",
@nodelib/fs.walk,2383015,99,23830.2,nodelib,1,nodelib,"",
json3,2370169,456,5186.4,bestiejs,3,,https://github.com/bestiejs/json3,https://bestiejs.github.io/json3
escalade,2368706,1851,1279.0,lukeed,1,,https://github.com/lukeed/escalade,https://github.com/lukeed/escalade#readme
word-wrap,2368421,1879,1259.8,jonschlinkert,2,,https://github.com/jonschlinkert/word-wrap,https://github.com/jonschlinkert/word-wrap
eventsource,2367077,867,2727.0,EventSource,2,,https://github.com/EventSource/eventsource,https://github.com/EventSource/eventsource#readme
raw-body,2366092,2005,1179.5,stream-utils,2,,https://github.com/stream-utils/raw-body,https://github.com/stream-utils/raw-body#readme
shell-quote,2355456,1586,1484.2,ljharb,4,,https://github.com/ljharb/shell-quote,https://github.com/ljharb/shell-quote
css-select-base-adapter,2352285,164,14256.3,nrkn,1,,https://github.com/nrkn/css-select-base-adapter,https://github.com/nrkn/css-select-base-adapter#readme
is-core-module,2348517,1886,1244.6,inspect-js,1,,https://github.com/inspect-js/is-core-module,https://github.com/inspect-js/is-core-module
get-intrinsic,2347505,1374,1707.3,ljharb,1,,https://github.com/ljharb/get-intrinsic,https://github.com/ljharb/get-intrinsic#readme
internal-ip,2345528,614,3813.9,sindresorhus,1,,https://github.com/sindresorhus/internal-ip,https://github.com/sindresorhus/internal-ip#readme
uniq,2339857,432,5403.8,mikolalysenko,1,,https://github.com/mikolalysenko/uniq,https://github.com/mikolalysenko/uniq
unquote,2337561,222,10482.3,lakenen,1,,https://github.com/lakenen/node-unquote,https://github.com/lakenen/node-unquote
sockjs-client,2327592,989,2351.1,sockjs,2,,https://github.com/sockjs/sockjs-client,http://sockjs.org
encodeurl,2318351,1365,1697.2,pillarjs,3,,https://github.com/pillarjs/encodeurl,https://github.com/pillarjs/encodeurl#readme
indexes-of,2314490,182,12647.5,dominictarr,1,,https://github.com/dominictarr/indexes-of,
rgba-regex,2311479,113,20276.1,unknown,2,,https://github.com/johnotander/rgba-regex,https://github.com/johnotander/rgba-regex
rgb-regex,2311478,116,19756.2,regexhq,1,,https://github.com/regexps/rgb-regex,https://github.com/regexps/rgb-regex
detect-libc,2309281,330,6976.7,lovell,1,,https://github.com/lovell/detect-libc,https://github.com/lovell/detect-libc#readme
original,2307149,140,16362.8,unshiftio,3,,https://github.com/unshiftio/original,https://github.com/unshiftio/original#readme
side-channel,2287311,1140,2004.7,ljharb,1,,https://github.com/ljharb/side-channel,https://github.com/ljharb/side-channel
ignore-walk,2284849,291,7824.8,npm,6,,https://github.com/npm/ignore-walk,https://github.com/npm/ignore-walk#readme
lines-and-columns,2280787,1288,1769.4,eventualbuddha,1,,https://github.com/eventualbuddha/lines-and-columns,https://github.com/eventualbuddha/lines-and-columns#readme
astral-regex,2279822,1073,2122.7,kevva,1,,https://github.com/kevva/astral-regex,https://github.com/kevva/astral-regex#readme
npm-bundled,2274385,167,13538.0,npm,6,,https://github.com/npm/npm-bundled,https://github.com/npm/npm-bundled#readme
npm-packlist,2274368,487,4660.6,npm,6,,https://github.com/npm/npm-packlist,https://github.com/npm/npm-packlist#readme
abab,2273720,889,2554.7,jsdom,1,,https://github.com/jsdom/abab,https://github.com/jsdom/abab#readme
parse-json,2263531,1803,1254.7,sindresorhus,1,,https://github.com/sindresorhus/parse-json,https://github.com/sindresorhus/parse-json#readme
p-retry,2253698,1019,2209.5,sindresorhus,1,,https://github.com/sindresorhus/p-retry,https://github.com/sindresorhus/p-retry#readme
dom-converter,2251614,190,11788.6,AriaMinaei,1,,https://github.com/AriaMinaei/dom-converter,https://github.com/AriaMinaei/dom-converter#readme
test-exclude,2237876,999,2237.9,istanbuljs,3,,https://github.com/istanbuljs/test-exclude,https://istanbul.js.org/
webpack-log,2235830,468,4767.2,shellscape,1,,https://github.com/shellscape/webpack-log,https://github.com/shellscape/webpack-log
pretty-error,2235717,1010,2211.4,AriaMinaei,1,,https://github.com/AriaMinaei/pretty-error,https://github.com/AriaMinaei/pretty-error#readme
renderkid,2232933,206,10787.1,AriaMinaei,1,,https://github.com/AriaMinaei/RenderKid,https://github.com/AriaMinaei/RenderKid#readme
acorn-globals,2226795,689,3227.2,ForbesLindesay,3,,https://github.com/ForbesLindesay/acorn-globals,https://github.com/ForbesLindesay/acorn-globals#readme
import-from,2225516,514,4321.4,sindresorhus,1,,https://github.com/sindresorhus/import-from,https://github.com/sindresorhus/import-from#readme
redent,2222532,754,2943.8,sindresorhus,1,,https://github.com/sindresorhus/redent,https://github.com/sindresorhus/redent#readme
utila,2220777,203,10886.2,AriaMinaei,1,,https://github.com/AriaMinaei/utila,https://github.com/AriaMinaei/utila
duplexer,2218742,673,3291.9,Raynos,1,,https://github.com/Raynos/duplexer,https://github.com/Raynos/duplexer
pretty-format,2218177,1834,1208.8,jestjs,4,,https://github.com/jestjs/jest,
glob-to-regexp,2209082,885,2493.3,fitzgen,1,,https://github.com/fitzgen/glob-to-regexp,https://github.com/fitzgen/glob-to-regexp#readme
clone-deep,2208537,1418,1556.4,jonschlinkert,2,,https://github.com/jonschlinkert/clone-deep,https://github.com/jonschlinkert/clone-deep
is-arguments,2204852,684,3218.8,inspect-js,1,,https://github.com/inspect-js/is-arguments,https://github.com/inspect-js/is-arguments
object-is,2203157,392,5606.0,es-shims,1,,https://github.com/es-shims/object-is,https://github.com/es-shims/object-is
mem,2201056,752,2923.0,sindresorhus,2,,https://github.com/sindresorhus/mem,https://github.com/sindresorhus/mem#readme
util-deprecate,2198932,1985,1107.2,TooTallNate,1,,https://github.com/TooTallNate/util-deprecate,https://github.com/TooTallNate/util-deprecate
type-check,2192557,1486,1474.5,gkz,1,,https://github.com/gkz/type-check,https://github.com/gkz/type-check
wordwrap,2192392,1209,1811.9,substack,1,,https://github.com/substack/node-wordwrap,https://github.com/substack/node-wordwrap#readme
combined-stream,2188156,1380,1584.5,felixge,4,,https://github.com/felixge/node-combined-stream,https://github.com/felixge/node-combined-stream
delayed-stream,2188097,1153,1896.1,felixge,2,,https://github.com/felixge/node-delayed-stream,https://github.com/felixge/node-delayed-stream
reusify,2186430,1236,1767.5,mcollina,1,,https://github.com/mcollina/reusify,https://github.com/mcollina/reusify#readme
strict-uri-encode,2182990,323,6737.6,kevva,1,,https://github.com/kevva/strict-uri-encode,https://github.com/kevva/strict-uri-encode#readme
shallow-clone,2182387,800,2724.6,jonschlinkert,2,,https://github.com/jonschlinkert/shallow-clone,https://github.com/jonschlinkert/shallow-clone
import-cwd,2172749,443,4893.6,sindresorhus,1,,https://github.com/sindresorhus/import-cwd,https://github.com/sindresorhus/import-cwd#readme
alphanum-sort,2166092,164,13127.8,TrySound,1,,https://github.com/TrySound/alphanum-sort,https://github.com/TrySound/alphanum-sort
needle,2162564,1111,1944.8,tomas,1,,https://github.com/tomas/needle,https://github.com/tomas/needle#readme
simple-swizzle,2152974,151,14164.3,Qix-,1,,https://github.com/qix-/node-simple-swizzle,https://github.com/qix-/node-simple-swizzle#readme
safer-buffer,2151694,1756,1224.6,ChALkeR,1,,https://github.com/ChALkeR/safer-buffer,https://github.com/ChALkeR/safer-buffer#readme
jest-haste-map,2149746,1280,1678.2,jestjs,5,,https://github.com/jestjs/jest,
cssom,2147832,781,2746.6,NV,2,,https://github.com/NV/CSSOM,https://github.com/NV/CSSOM#readme
css-color-names,2145808,251,8515.1,bahamas10,1,,https://github.com/bahamas10/css-color-names,https://github.com/bahamas10/css-color-names#readme
scheduler,2143380,1394,1536.5,facebook,4,,https://github.com/facebook/react,https://reactjs.org/
xml-name-validator,2142865,624,3428.6,jsdom,6,,https://github.com/jsdom/xml-name-validator,https://github.com/jsdom/xml-name-validator#readme
onetime,2142669,1728,1239.3,sindresorhus,1,,https://github.com/sindresorhus/onetime,https://github.com/sindresorhus/onetime#readme
string-length,2142123,1120,1910.9,sindresorhus,1,,https://github.com/sindresorhus/string-length,https://github.com/sindresorhus/string-length#readme
jest-util,2141628,1213,1764.1,jestjs,4,,https://github.com/jestjs/jest,
cssstyle,2139294,643,3321.9,jsdom,3,,https://github.com/jsdom/cssstyle,https://github.com/jsdom/cssstyle#readme
is-binary-path,2135367,1410,1513.4,sindresorhus,2,,https://github.com/sindresorhus/is-binary-path,https://github.com/sindresorhus/is-binary-path#readme
symbol-tree,2132693,581,3664.4,jsdom,1,,https://github.com/jsdom/js-symbol-tree,https://github.com/jsdom/js-symbol-tree#symbol-tree
natural-compare,2125495,1452,1462.8,litejs,1,,https://github.com/litejs/natural-compare-lite,https://github.com/litejs/natural-compare-lite#readme
stack-utils,2122038,1077,1968.5,tapjs,2,,https://github.com/tapjs/stack-utils,https://github.com/tapjs/stack-utils#readme
html-encoding-sniffer,2121155,605,3500.3,jsdom,6,,https://github.com/jsdom/html-encoding-sniffer,https://github.com/jsdom/html-encoding-sniffer#readme
whatwg-encoding,2120358,616,3436.6,jsdom,6,,https://github.com/jsdom/whatwg-encoding,https://github.com/jsdom/whatwg-encoding#readme
node-pre-gyp,2120020,1113,1903.1,mapbox,8,,https://github.com/mapbox/node-pre-gyp,https://github.com/mapbox/node-pre-gyp#readme
jest-validate,2114635,1105,1912.0,jestjs,4,,https://github.com/jestjs/jest,
infer-owner,2113203,382,5517.5,isaacs,1,,https://github.com/npm/infer-owner,https://github.com/npm/infer-owner#readme
detect-newline,2109804,1122,1878.7,sindresorhus,1,,https://github.com/sindresorhus/detect-newline,https://github.com/sindresorhus/detect-newline#readme
jest-get-type,2102211,988,2125.6,jestjs,6,,https://github.com/jestjs/jest,https://github.com/jestjs/jest#readme
jest-diff,2101659,1536,1367.4,jestjs,4,,https://github.com/jestjs/jest,
jest-mock,2101135,1642,1278.8,jestjs,4,,https://github.com/jestjs/jest,
jest-message-util,2099364,1002,2093.1,jestjs,5,,https://github.com/jestjs/jest,
isarray,2097979,2086,1005.3,juliangruber,1,,https://github.com/juliangruber/isarray,https://github.com/juliangruber/isarray
jest-regex-util,2094230,974,2147.9,jestjs,4,,https://github.com/jestjs/jest,
uniqs,2093938,141,14746.0,fgnass,1,,https://github.com/fgnass/uniqs,https://github.com/fgnass/uniqs
throat,2093703,1094,1912.1,ForbesLindesay,2,,https://github.com/ForbesLindesay/throat,https://github.com/ForbesLindesay/throat#readme
vendors,2093555,131,15860.3,wooorm,2,,https://github.com/wooorm/vendors,https://github.com/wooorm/vendors#readme
mime-db,2093532,2049,1021.2,jshttp,4,,https://github.com/jshttp/mime-db,https://github.com/jshttp/mime-db#readme
aria-query,2081790,746,2786.9,A11yance,5,,https://github.com/A11yance/aria-query,https://github.com/A11yance/aria-query#readme
whatwg-mimetype,2081415,613,3389.9,jsdom,6,,https://github.com/jsdom/whatwg-mimetype,https://github.com/jsdom/whatwg-mimetype#readme
queue-microtask,2080081,1250,1662.7,feross,1,,https://github.com/feross/queue-microtask,https://github.com/feross/queue-microtask
sisteransi,2074555,1004,2064.2,terkelg,1,,https://github.com/terkelg/sisteransi,https://github.com/terkelg/sisteransi#readme
private,2072957,385,5370.4,benjamn,1,,https://github.com/benjamn/private,http://github.com/benjamn/private
@istanbuljs/schema,2069262,68,29989.3,istanbuljs,5,istanbuljs,https://github.com/istanbuljs/schema,https://github.com/istanbuljs/schema#readme
jest-matcher-utils,2064803,1220,1691.1,jestjs,5,,https://github.com/jestjs/jest,
pirates,2062809,1310,1573.5,danez,3,,https://github.com/danez/pirates,https://github.com/danez/pirates#readme
